SoundWaveAsset b698fcb6726972489f5581631d62d372 #primary instance
    $::SoundDataAsset
        $::Asset
            $::DataContainer
            Name Sound/VO/EN/MP/Comrose/Radio/vo_us_mp_comrose_spotted_sniper_r
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1336980
            SeekTableOffset 4294967295
            SegmentLength 5.7188334465
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 7c0f1d83d8f992172dfefc5a24dd671f
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1500248
            SeekTableOffset 4294967295
            SegmentLength 6.88681268692
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 375c3d640a84188f2569a92a8a48f64a
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1696844
            SeekTableOffset 4294967295
            SegmentLength 5.45195817947
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 66006a7f91298e957dbae1dc6d572a81
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1852496
            SeekTableOffset 4294967295
            SegmentLength 3.5670208931
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 3dbd7d69be9ddf085dd74314d130c221
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1954344
            SeekTableOffset 4294967295
            SegmentLength 5.22127103806
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 2b9956bf70c2b776bd2a5deb60f97348
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2103376
            SeekTableOffset 4294967295
            SegmentLength 8.52762508392
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation bea315024f8a841507e03f5b82e70e10
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2346784
            SeekTableOffset 4294967295
            SegmentLength 5.7032084465
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation e533a271489ca6a344301c390aa7cf2a
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2509596
            SeekTableOffset 4294967295
            SegmentLength 4.05406236649
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 8e24a9c8d5334770aae8983b5a1167ad
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2625376
            SeekTableOffset 4294967295
            SegmentLength 5.22606229782
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 3b542c621d8565c7690913e3569b1f70
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2774560
            SeekTableOffset 4294967295
            SegmentLength 3.0829167366
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 20aacb720730b2559d1a2bbe8ef6b093
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2862636
            SeekTableOffset 4294967295
            SegmentLength 4.23368740082
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation de859a4189e23eb19c30d8f31f8c2cb4
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2983508
            SeekTableOffset 4294967295
            SegmentLength 3.73333334923
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation a5bed19ef3e3a541fdd58b5a23942dcf
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3090076
            SeekTableOffset 4294967295
            SegmentLength 3.69258332253
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation f545d2891b4332d04583216220e83578
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3195504
            SeekTableOffset 4294967295
            SegmentLength 5.34399986267
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 900c23e9f5e26c7376a96a3b25d199cb
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3348040
            SeekTableOffset 4294967295
            SegmentLength 5.60460424423
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation fd00dcb3fa0f9e59ab4e1450d065b3b1
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3508032
            SeekTableOffset 4294967295
            SegmentLength 6.54449987411
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 15147b3ec9abe89f4ab890da437380aa
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3694892
            SeekTableOffset 4294967295
            SegmentLength 2.74743747711
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation e17e9aa0f05565885da6450c31f35efd
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3773376
            SeekTableOffset 4294967295
            SegmentLength 3.32958340645
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation d4f534606fa7b84690d828fa98813b0a
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3868452
            SeekTableOffset 4294967295
            SegmentLength 3.36179161072
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 0a61bf2eabe3772a6bea8b8c2f774526
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3964440
            SeekTableOffset 4294967295
            SegmentLength 3.89439582825
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation b6708c7071b44be9f9919d85004d4065
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 4075652
            SeekTableOffset 4294967295
            SegmentLength 4.76454162598
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 16bc6a9404efe0eaec7c6bc610c0526f
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 4211672
            SeekTableOffset 4294967295
            SegmentLength 4.87581253052
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 739516b5ecb8de13b80b79b0a6fe7b71
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 4350892
            SeekTableOffset 4294967295
            SegmentLength 3.99358344078
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation eca0934ed4b35fa54e8d46c85816b4d5
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 4464916
            SeekTableOffset 4294967295
            SegmentLength 3.8134791851
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 074f6eccfc645cabdb37c877ebcad2be
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 2
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 4573840
            SeekTableOffset 4294967295
            SegmentLength 6.75050020218
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation e2fa568e66a7d5a63ed82f87f3a9f4ca
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 0
            SeekTableOffset 4294967295
            SegmentLength 6.05237483978
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 71e28483e32827d24cd98564e5ea2c7e
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 172776
            SeekTableOffset 4294967295
            SegmentLength 5.72539567947
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 6e452564cabac24b1bba9624ed454df9
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 336272
            SeekTableOffset 4294967295
            SegmentLength 3.36920833588
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 44bb100eb891cbaf008a797d21ebb370
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 432488
            SeekTableOffset 4294967295
            SegmentLength 5.59287500381
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation e77cf77df9db4b6d684c884c7c4396f7
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 592176
            SeekTableOffset 4294967295
            SegmentLength 7.05791664124
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation d9dd2b43bd15bd5679c697e8fed43ffe
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 793644
            SeekTableOffset 4294967295
            SegmentLength 4.97629165649
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 73610ecffa2a4a8c1be9a23902647971
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 935752
            SeekTableOffset 4294967295
            SegmentLength 4.19956254959
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 7eabeb673b30aeb838b72d80a54ac2b7
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1055636
            SeekTableOffset 4294967295
            SegmentLength 2.52687501907
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 54fb4793f409f77763e1e3a58d9542eb
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1127804
            SeekTableOffset 4294967295
            SegmentLength 2.90283322334
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 43f2b3088c92bbc6ef4c39f32ff45c5d
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1210704
            SeekTableOffset 4294967295
            SegmentLength 4.22641658783
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 769deac219b33cb70215aa0cbebf0acf
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1331348
            SeekTableOffset 4294967295
            SegmentLength 3.67662501335
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation cbd250884f703204c523a0b2ac844e45
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1436320
            SeekTableOffset 4294967295
            SegmentLength 3.94145822525
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation d81815cf12d6d40f41f2f95ed8199e1d
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1548900
            SeekTableOffset 4294967295
            SegmentLength 4.28270816803
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation b707c15c963061447c9f9295811984a7
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1671224
            SeekTableOffset 4294967295
            SegmentLength 5.31783342361
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 666fd1d6bdc0fe5d07e7180eb423749c
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1823076
            SeekTableOffset 4294967295
            SegmentLength 4.20016670227
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation bd0685c13a9d5457bd671c2c76fa8138
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1943036
            SeekTableOffset 4294967295
            SegmentLength 4.19870853424
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 89376cbf51f289b9f8b2fc46faa1a544
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2062920
            SeekTableOffset 4294967295
            SegmentLength 4.03237485886
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 21e20c19d2ffa7c5ffa9c5b0f97b85f3
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2178084
            SeekTableOffset 4294967295
            SegmentLength 4.46791648865
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 4b755787bef9c4409751f5aa79bfa6ba
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2305660
            SeekTableOffset 4294967295
            SegmentLength 3.35258340836
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation c36d1ce8071d427465b82c173817a0b6
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2401420
            SeekTableOffset 4294967295
            SegmentLength 2.6333334446
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 648fc4ce2c380fecfdf9a705c0d2841e
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2476628
            SeekTableOffset 4294967295
            SegmentLength 2.63158345222
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 7cc8366de619cd6daf39996f81c7e147
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2551760
            SeekTableOffset 4294967295
            SegmentLength 2.50850009918
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation dae3157b2d8c6190c1de5a663b5cce9e
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2623396
            SeekTableOffset 4294967295
            SegmentLength 2.76370835304
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 1a168b80847fef1f4244e52cfb214ccc
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2702336
            SeekTableOffset 4294967295
            SegmentLength 3.19041657448
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 2b1d02473dff3d2e9ae1146fe923069a
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2793452
            SeekTableOffset 4294967295
            SegmentLength 3.16072916985
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 2094cedcacd6864b5b7618e21d6e9522
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2883732
            SeekTableOffset 4294967295
            SegmentLength 3.21083331108
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 7f1809eec7f3433a51198c0c7b2e64cb
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 2975456
            SeekTableOffset 4294967295
            SegmentLength 1.85012495518
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 5a3d3a3dd693e7d3b3a1f14f21758744
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3028296
            SeekTableOffset 4294967295
            SegmentLength 1.98787498474
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 4716408320ab5e0dc9df88329373c340
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3085088
            SeekTableOffset 4294967295
            SegmentLength 2.63741660118
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation ae656f22501fbae867d3c52e0fa528c4
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3160456
            SeekTableOffset 4294967295
            SegmentLength 3.05129170418
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation e13966c86be219b74ebd68656c74bc9e
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3247620
            SeekTableOffset 4294967295
            SegmentLength 3.48587489128
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 578a0c6f56fd8787edde296213ab3f03
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3347188
            SeekTableOffset 4294967295
            SegmentLength 3.24933338165
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation b9bc7aeb3bf35bfffd8ed9a92217d1ae
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3439984
            SeekTableOffset 4294967295
            SegmentLength 2.6630833149
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation a83969e80e62e5fdd916c43b2e23e8da
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3516036
            SeekTableOffset 4294967295
            SegmentLength 2.8194167614
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 2175e429f34f28be40ef472e16cc83fa
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 1
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 3596572
            SeekTableOffset 4294967295
            SegmentLength 4.40491676331
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 31ee82e9158376d549e78e69cce026e6
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 0
            SeekTableOffset 4294967295
            SegmentLength 2.86016654968
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 3aa591f205c74c142345a30264d281b0
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 81684
            SeekTableOffset 4294967295
            SegmentLength 2.97145843506
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation da2ff36c49f418bc23bfa81fbec5596a
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 166560
            SeekTableOffset 4294967295
            SegmentLength 3.46916675568
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 63e85a0e4e30f929de3e5483b5bdc112
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 265596
            SeekTableOffset 4294967295
            SegmentLength 3.038875103
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 0d8c445d7a57e36c1ea017188ddc511c
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 352372
            SeekTableOffset 4294967295
            SegmentLength 4.04412508011
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 75e243d4255c6a6df302fb2725083c31
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 467840
            SeekTableOffset 4294967295
            SegmentLength 3.77370834351
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 9b9d7c476c8a1d1661c034ca073e4e35
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 575624
            SeekTableOffset 4294967295
            SegmentLength 4.81699991226
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation f7d91cd0b3a1d544f88ef857f20bcba7
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 713164
            SeekTableOffset 4294967295
            SegmentLength 4.98575019836
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 2da56fc2a7c1c15d2655ea914e8e1969
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 855500
            SeekTableOffset 4294967295
            SegmentLength 3.22024989128
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation ad46f6c669ee0597ad358d3bb609d0ec
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 947452
            SeekTableOffset 4294967295
            SegmentLength 3.27020835876
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 5ec035b45fe0d7ecee7be198c9dd785f
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1040856
            SeekTableOffset 4294967295
            SegmentLength 4.11816644669
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 69ab1f5699c77e69913e574e16cd0a00
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1158460
            SeekTableOffset 4294967295
            SegmentLength 3.05408334732
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 67d6a816a515a1bcbc4b12c24e0e5c39
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1245700
            SeekTableOffset 4294967295
            SegmentLength 2.76658344269
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation ba486cf5970025d952a8da529984f3ae
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1324716
            SeekTableOffset 4294967295
            SegmentLength 2.44733333588
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 9e2b63e97176170dcd7e410bf5a8ec91
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1394604
            SeekTableOffset 4294967295
            SegmentLength 2.31133341789
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation adf0153e5a7a2865c25024fa8d1e0dee
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1460608
            SeekTableOffset 4294967295
            SegmentLength 2.47583341599
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 5c1a7ebd50ad4119fc4bd1dd17b30ed3
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1531332
            SeekTableOffset 4294967295
            SegmentLength 3.74062490463
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation 8cf50896cf19b5f9bc2460913a29d633
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1638128
            SeekTableOffset 4294967295
            SegmentLength 3.14954161644
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation a3a0aebbab44bf3e94a581c81a6ead63
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
    SeekTablesSize 0
    Segments::array
        member::SoundWaveVariationSegment
            SamplesOffset 1728104
            SeekTableOffset 4294967295
            SegmentLength 2.9742500782
    FirstLoopSegmentIndex 0
    LastLoopSegmentIndex 0
SoundWaveVariation b340660fbf64755ae9786af4266b749c
    $::DataContainer
    Subtitles *nullArray*
    ChunkIndex 6
